Row,AudioID,AudioName,AudioEvent,Desc,IsLoop,FadeDuration,FadeCurveNum,ObjectType
15035,15035,AKE_Play_VO_Game_World_C01_03,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_03.AKE_Play_VO_Game_World_C01_03',雾宁语音_停驻闲聊-3_个体的能力是有限的……,False,1000,8,0
15036,15036,AKE_Play_VO_Game_World_C01_04,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_04.AKE_Play_VO_Game_World_C01_04',雾宁语音_停驻闲聊-4_要防止自己陷入思维迷宫，遵循剃刀法则。,False,1000,8,0
15037,15037,AKE_Play_VO_Game_World_C01_05,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_05.AKE_Play_VO_Game_World_C01_05',雾宁语音_雨天-1_雨会洗去一些证据……我要快些行动了。,False,1000,8,0
15038,15038,AKE_Play_VO_Game_World_C01_06,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_06.AKE_Play_VO_Game_World_C01_06',雾宁语音_雨天-2_人们说“这是容易引发回忆的天气”，我想这是因为雨水阻碍了出行，无所事事才导致回忆。,False,1000,8,0
15039,15039,AKE_Play_VO_Game_World_C01_07,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_07.AKE_Play_VO_Game_World_C01_07',雾宁语音_雪天-1_现在很适合制造雪地密室呢：小雪人的鼻子失踪，周围却没有足迹……,False,1000,8,0
15040,15040,AKE_Play_VO_Game_World_C01_08,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_08.AKE_Play_VO_Game_World_C01_08',雾宁语音_雪天-2_雪会吸收声波……周围如此宁静，就像在思维空间中一样。,False,1000,8,0
15041,15041,AKE_Play_VO_Game_World_C01_09,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_09.AKE_Play_VO_Game_World_C01_09',雾宁语音_夜晚-1_又要在晚上查案了。干脆把谁叫起来一起加班吧。,False,1000,8,0
15042,15042,AKE_Play_VO_Game_World_C01_10,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_10.AKE_Play_VO_Game_World_C01_10',雾宁语音_夜晚-2_夜很深。运气好的时候，能看到液银生物的荧光反应。,False,1000,8,0
15043,15043,AKE_Play_VO_Game_World_C01_11,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_11.AKE_Play_VO_Game_World_C01_11',雾宁语音_特定地点-事务所_事务所之前闲置了一段时间，却没有租给其他人，看来这也并不是黄金地段嘛。,False,1000,8,0
15044,15044,AKE_Play_VO_Game_World_C01_12,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_12.AKE_Play_VO_Game_World_C01_12',雾宁语音_特定地点-事务所_幸好这里的租金不贵，不然搬起家来又是一笔开销。,False,1000,8,0
15045,15045,AKE_Play_VO_Game_World_C01_13,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_13.AKE_Play_VO_Game_World_C01_13',雾宁语音_特定地点-高处_俯瞰城市全景有助于思考。哪个角落还有我没注意到的细节？,False,1000,8,0
15046,15046,AKE_Play_VO_Game_World_C01_14,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_14.AKE_Play_VO_Game_World_C01_14',雾宁语音_特定地点-思维空间_这里可以称之为我的另一个工作地点，不过知道的人很少。,False,1000,8,0
15047,15047,AKE_Play_VO_Game_World_C01_15,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_15.AKE_Play_VO_Game_World_C01_15',雾宁语音_使用钩索_（语气）,False,1000,8,0
15048,15048,AKE_Play_VO_Game_World_C01_16,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_16.AKE_Play_VO_Game_World_C01_16',雾宁语音_单人骑乘中_靠你了小马，快点跑吧。,False,1000,8,0
15049,15049,AKE_Play_VO_Game_World_C01_17,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_17.AKE_Play_VO_Game_World_C01_17',雾宁语音_进入聚焦状态_一览无余……,False,1000,8,0
15050,15050,AKE_Play_VO_Game_World_C01_18,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_18.AKE_Play_VO_Game_World_C01_18',雾宁语音_保持聚焦状态-1_仔细思考一下。,False,1000,8,0
15051,15051,AKE_Play_VO_Game_World_C01_20,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_20.AKE_Play_VO_Game_World_C01_20',雾宁语音_揭发_逮到你了。,False,1000,8,0
15052,15052,AKE_Play_VO_Game_World_C01_21,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C01/VO_Game_World_C01/AKE_Play_VO_Game_World_C01_21.AKE_Play_VO_Game_World_C01_21',雾宁语音_打开宝箱-1_很好。,False,1000,8,0
15053,15053,AKE_Play_VO_Game_Battle_C02_01,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_01.AKE_Play_VO_Game_Battle_C02_01',女骑士库拉蒂语音_战斗开始_白银骑士驾到，束手就擒！,False,1000,8,0
15054,15054,AKE_Play_VO_Game_Battle_C02_03,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_03.AKE_Play_VO_Game_Battle_C02_03',女骑士库拉蒂语音_战斗结束_哼哼，天衣无缝的表现，不愧是我。,False,1000,8,0
15055,15055,AKE_Play_VO_Game_Battle_C02_05,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_05.AKE_Play_VO_Game_Battle_C02_05',女骑士库拉蒂语音_换人出场_交给我吧！,False,1000,8,0
15056,15056,AKE_Play_VO_Game_Battle_C02_06,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_06.AKE_Play_VO_Game_Battle_C02_06',女骑士库拉蒂语音_低生命值_什么，我落在下风？！,False,1000,8,0
15057,15057,AKE_Play_VO_Game_Battle_C02_07,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_07.AKE_Play_VO_Game_Battle_C02_07',女骑士库拉蒂语音_普攻连段ATK_1段,False,1000,8,0
15059,15059,AKE_Play_VO_Game_Battle_C02_09,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_09.AKE_Play_VO_Game_Battle_C02_09',女骑士库拉蒂语音_普攻连段ATK_3段,False,1000,8,0
15061,15061,AKE_Play_VO_Game_Battle_C02_11,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_11.AKE_Play_VO_Game_Battle_C02_11',女骑士库拉蒂语音_普攻连段ATK_5段,False,1000,8,0
15062,15062,AKE_Play_VO_Game_Battle_C02_12,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_12.AKE_Play_VO_Game_Battle_C02_12',女骑士库拉蒂语音_蓄力攻击Focus_普攻连段派生-蓄力前摇衔接atk1,False,1000,8,0
15063,15063,AKE_Play_VO_Game_Battle_C02_13,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_13.AKE_Play_VO_Game_Battle_C02_13',女骑士库拉蒂语音_蓄力攻击Focus_派生-蓄力攻击1-第1段,False,1000,8,0
15064,15064,AKE_Play_VO_Game_Battle_C02_14,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_14.AKE_Play_VO_Game_Battle_C02_14',女骑士库拉蒂语音_蓄力攻击Focus_派生-蓄力攻击2,False,1000,8,0
15065,15065,AKE_Play_VO_Game_Battle_C02_15,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_15.AKE_Play_VO_Game_Battle_C02_15',女骑士库拉蒂语音_蓄力攻击Focus_派生-蓄力攻击3,False,1000,8,0
15066,15066,AKE_Play_VO_Game_Battle_C02_16,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_16.AKE_Play_VO_Game_Battle_C02_16',女骑士库拉蒂语音_盾击_盾击,False,1000,8,0
15067,15067,AKE_Play_VO_Game_Battle_C02_17,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_17.AKE_Play_VO_Game_Battle_C02_17',女骑士库拉蒂语音_盾击_盾击派生攻击1,False,1000,8,0
15068,15068,AKE_Play_VO_Game_Battle_C02_18,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_18.AKE_Play_VO_Game_Battle_C02_18',女骑士库拉蒂语音_盾击_盾击派生攻击2,False,1000,8,0
15069,15069,AKE_Play_VO_Game_Battle_C02_20,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_20.AKE_Play_VO_Game_Battle_C02_20',女骑士库拉蒂语音_处决_不投降就别怪我不客气啦！,False,1000,8,0
15070,15070,AKE_Play_VO_Game_Battle_C02_21,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_21.AKE_Play_VO_Game_Battle_C02_21',女骑士库拉蒂语音_处决_再怎么挣扎也没用的啦！,False,1000,8,0
15071,15071,AKE_Play_VO_Game_Battle_C02_22,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_22.AKE_Play_VO_Game_Battle_C02_22',女骑士库拉蒂语音_大招_来吧，御赐骑枪——辉煌的阿格莱亚！,False,1000,8,0
15072,15072,AKE_Play_VO_Game_Battle_C02_24,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_24.AKE_Play_VO_Game_Battle_C02_24',女骑士库拉蒂语音_化解_挡下！,False,1000,8,0
15073,15073,AKE_Play_VO_Game_Battle_C02_26,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_26.AKE_Play_VO_Game_Battle_C02_26',女骑士库拉蒂语音_闪避_大位移的闪避动作,False,1000,8,0
15074,15074,AKE_Play_VO_Game_Battle_C02_27,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_27.AKE_Play_VO_Game_Battle_C02_27',女骑士库拉蒂语音_闪避_一步内的虚晃闪避动作,False,1000,8,0
15075,15075,AKE_Play_VO_Game_Battle_C02_28,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_28.AKE_Play_VO_Game_Battle_C02_28',女骑士库拉蒂语音_受击_轻受击,False,1000,8,0
15076,15076,AKE_Play_VO_Game_Battle_C02_29,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_29.AKE_Play_VO_Game_Battle_C02_29',女骑士库拉蒂语音_受击_重受击,False,1000,8,0
15077,15077,AKE_Play_VO_Game_Battle_C02_30,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Battle_C02/AKE_Play_VO_Game_Battle_C02_30.AKE_Play_VO_Game_Battle_C02_30',女骑士库拉蒂语音_受击_呜呜，我竟然会输……,False,1000,8,0
15078,15078,AKE_Play_VO_Game_Menu_C02_01,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Menu_C02/AKE_Play_VO_Game_Menu_C02_01.AKE_Play_VO_Game_Menu_C02_01',女骑士库拉蒂语音_标志台词_我的目标是成为令所有人都感到骄傲的骑士！计划表？那是什么？,False,1000,8,0
15079,15079,AKE_Play_VO_Game_Menu_C02_02,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Menu_C02/AKE_Play_VO_Game_Menu_C02_02.AKE_Play_VO_Game_Menu_C02_02',女骑士库拉蒂语音_初次见面_你面前的正是御用骑士库拉蒂！学东西慢了点，但毅力是百分百，嘻嘻，算你走运！,False,1000,8,0
15080,15080,AKE_Play_VO_Game_Menu_C02_03,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Menu_C02/AKE_Play_VO_Game_Menu_C02_03.AKE_Play_VO_Game_Menu_C02_03',女骑士库拉蒂语音_角色选择_（语气）,False,1000,8,0
15081,15081,AKE_Play_VO_Game_Menu_C02_04,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Menu_C02/AKE_Play_VO_Game_Menu_C02_04.AKE_Play_VO_Game_Menu_C02_04',女骑士库拉蒂语音_入队1_佩剑、盾牌、骑枪，好嘞，都带齐啦！,False,1000,8,0
15082,15082,AKE_Play_VO_Game_Menu_C02_06,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Menu_C02/AKE_Play_VO_Game_Menu_C02_06.AKE_Play_VO_Game_Menu_C02_06',女骑士库拉蒂语音_装备液银生物_对了，还得带上这个小小的战友呢！,False,1000,8,0
15083,15083,AKE_Play_VO_Game_Menu_C02_07,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Menu_C02/AKE_Play_VO_Game_Menu_C02_07.AKE_Play_VO_Game_Menu_C02_07',女骑士库拉蒂语音_装备专属液银生物_这个是？！你……你对我太好了吧！我好感动……,False,1000,8,0
15084,15084,AKE_Play_VO_Game_Menu_C02_08,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Menu_C02/AKE_Play_VO_Game_Menu_C02_08.AKE_Play_VO_Game_Menu_C02_08',女骑士库拉蒂语音_角色突破_喂？！别随便就偷看我的心啊！就算我脑子空空，也怀有少女的秘密啊！,False,1000,8,0
15085,15085,AKE_Play_VO_Game_Menu_C02_09,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_Menu_C02/AKE_Play_VO_Game_Menu_C02_09.AKE_Play_VO_Game_Menu_C02_09',女骑士库拉蒂语音_角色满突破_听说智商越高的人，越擅长把人骗得团团转，但是……被你骗，似乎是好事呢！我相信你哦，侦探！,False,1000,8,0
15086,15086,AKE_Play_VO_Game_World_C02_01,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_01.AKE_Play_VO_Game_World_C02_01',女骑士库拉蒂语音_停驻闲聊-1_（伸懒腰）嗯——天气真不错，该巡逻啦。,False,1000,8,0
15087,15087,AKE_Play_VO_Game_World_C02_02,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_02.AKE_Play_VO_Game_World_C02_02',女骑士库拉蒂语音_停驻闲聊-2_危险分子，危险分子在吗？白银骑士库拉蒂命令你立刻现身，然后投降！,False,1000,8,0
15088,15088,AKE_Play_VO_Game_World_C02_03,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_03.AKE_Play_VO_Game_World_C02_03',女骑士库拉蒂语音_停驻闲聊-3_我懂了，现在要用侦探办案绝招之一，蹲点！对吧？,False,1000,8,0
15089,15089,AKE_Play_VO_Game_World_C02_04,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_04.AKE_Play_VO_Game_World_C02_04',女骑士库拉蒂语音_雨天-1_堂堂白银骑士，才不会输给区区雨天——啊呸呸呸，呃、吃到雨水了……,False,1000,8,0
15090,15090,AKE_Play_VO_Game_World_C02_05,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_05.AKE_Play_VO_Game_World_C02_05',女骑士库拉蒂语音_雨天-2_虽然下雨很烦，但是往好了想，至少馨西亚家的猫不会在外面乱跑啦。,False,1000,8,0
15091,15091,AKE_Play_VO_Game_World_C02_06,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_06.AKE_Play_VO_Game_World_C02_06',女骑士库拉蒂语音_雪天-1_（打喷嚏）阿嚏！呜呜……我、我才不怕冷呢，刚刚那个是因为……雪花吹进鼻子里啦！,False,1000,8,0
15092,15092,AKE_Play_VO_Game_World_C02_07,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_07.AKE_Play_VO_Game_World_C02_07',女骑士库拉蒂语音_雪天-2_多穿点？不行不行，白银骑士的制服就是这样，不能乱改的，这可是传统！,False,1000,8,0
15093,15093,AKE_Play_VO_Game_World_C02_08,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_08.AKE_Play_VO_Game_World_C02_08',女骑士库拉蒂语音_夜晚-1_危险分子，危险——唔唔！干嘛突然捂我的嘴？！啊，我太扰民？,False,1000,8,0
15094,15094,AKE_Play_VO_Game_World_C02_09,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_09.AKE_Play_VO_Game_World_C02_09',女骑士库拉蒂语音_夜晚-2_夜晚才是危险分子最活跃的时间，但是不用怕，有我这个白银骑士在呢！,False,1000,8,0
15095,15095,AKE_Play_VO_Game_World_C02_10,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_10.AKE_Play_VO_Game_World_C02_10',女骑士库拉蒂语音_特定地点-面包店_呜呜，好香的面包……不行不行，执勤时间不能吃东西，有损骑士形象！,False,1000,8,0
15096,15096,AKE_Play_VO_Game_World_C02_11,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_11.AKE_Play_VO_Game_World_C02_11',女骑士库拉蒂语音_特定地点-引力桥_听说引力桥的运作原理和我们的装甲一样，但我就算知道了也没懂，怎么个“一样”法啊？,False,1000,8,0
15097,15097,AKE_Play_VO_Game_World_C02_12,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_12.AKE_Play_VO_Game_World_C02_12',女骑士库拉蒂语音_特定地点-舞厅_骑士团的前辈交代过，要留心这里的可疑人物。嗯……从身材的角度来说，还是我更胜一筹！,False,1000,8,0
15098,15098,AKE_Play_VO_Game_World_C02_13,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_13.AKE_Play_VO_Game_World_C02_13',女骑士库拉蒂语音_使用钩索_（语气）,False,1000,8,0
15099,15099,AKE_Play_VO_Game_World_C02_14,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_14.AKE_Play_VO_Game_World_C02_14',女骑士库拉蒂语音_单人骑乘中_我这匹马不错吧，侦探，你要好好爱惜哦。,False,1000,8,0
15100,15100,AKE_Play_VO_Game_World_C02_15,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_15.AKE_Play_VO_Game_World_C02_15',女骑士库拉蒂语音_进入聚焦状态_我来我来，让我三两下把破绽找出来！,False,1000,8,0
15101,15101,AKE_Play_VO_Game_World_C02_16,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_16.AKE_Play_VO_Game_World_C02_16',女骑士库拉蒂语音_保持聚焦状态-1_我一定会找到的，再给我半分钟，不，30秒！,False,1000,8,0
15102,15102,AKE_Play_VO_Game_World_C02_17,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_17.AKE_Play_VO_Game_World_C02_17',女骑士库拉蒂语音_保持聚焦状态-2_唔唔……不行了，提示！我需要提示！,False,1000,8,0
15103,15103,AKE_Play_VO_Game_World_C02_18,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_18.AKE_Play_VO_Game_World_C02_18',女骑士库拉蒂语音_揭发_危险分子就是他！,False,1000,8,0
15104,15104,AKE_Play_VO_Game_World_C02_19,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_C02/VO_Game_World_C02/AKE_Play_VO_Game_World_C02_19.AKE_Play_VO_Game_World_C02_19',女骑士库拉蒂语音_打开宝箱-1_哇，好东西耶。,False,1000,8,0
15105,15105,AKE_Play_VO_Game_Battle_B01_01,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_B01/VO_Game_Battle_B01/AKE_Play_VO_Game_Battle_B01_01.AKE_Play_VO_Game_Battle_B01_01',厄什栗boss战语音_一阶段入战_知我罪我，唯有你，侦探……但你，为什么要背叛？！,False,1000,8,0
15106,15106,AKE_Play_VO_Game_Battle_B01_02,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_B01/VO_Game_Battle_B01/AKE_Play_VO_Game_Battle_B01_02.AKE_Play_VO_Game_Battle_B01_02',厄什栗boss战语音_马车大回环左_我们曾经合作无间。一切都建立在谎言之上。,False,1000,8,0
15107,15107,AKE_Play_VO_Game_Battle_B01_03,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_B01/VO_Game_Battle_B01/AKE_Play_VO_Game_Battle_B01_03.AKE_Play_VO_Game_Battle_B01_03',厄什栗boss战语音_灰姑娘受击一阶段_哼，又被你看穿了……,False,1000,8,0
15108,15108,AKE_Play_VO_Game_Battle_B01_04,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_B01/VO_Game_Battle_B01/AKE_Play_VO_Game_Battle_B01_04.AKE_Play_VO_Game_Battle_B01_04',厄什栗boss战语音_血量触发_要是你真的能将我在此终结……,False,1000,8,0
15109,15109,AKE_Play_VO_Game_Battle_B01_05,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/VO/VO_Game/VO_Game_B01/VO_Game_Battle_B01/AKE_Play_VO_Game_Battle_B01_05.AKE_Play_VO_Game_Battle_B01_05',厄什栗boss战语音_战争践踏-等级1_我受够背叛了！,False,1000,8,0
